Date,Open,High,Low,Close,Volume
5/1/2013 15:00:00,167.37,167.37,165.92,167.37,80103936
5/2/2013 15:00:00,165.42,167.16,165.02,165.42,190876160
5/3/2013 15:00:00,163.17,165.93,162.46,163.17,#N/A
5/6/2013 15:00:00,165.04,165.2,163.27,165.04,#N/A
5/7/2013 15:00:00,166.38,166.45,164.51,166.38,#N/A
5/8/2013 15:00:00,168.41,168.56,166.35,168.41,#N/A
5/10/2013 15:00:00,168.69,169.33,167.96,168.69,#N/A
5/13/2013 15:00:00,167.56,168.59,166.71,167.56,#N/A
5/14/2013 15:00:00,168.27,168.27,166.85,168.27,#N/A
5/15/2013 15:00:00,168.63,169.25,168.26,168.63,#N/A
5/16/2013 15:00:00,168.32,169.58,168.21,168.32,#N/A
5/17/2013 15:00:00,170.95,171.79,168.26,170.95,#N/A
5/20/2013 15:00:00,173.45,174.7,171.75,173.45,#N/A
5/21/2013 15:00:00,172.19,174.47,171.26,172.19,1280012288
5/22/2013 15:00:00,173.68,174.27,172.1,173.68,178284544
5/23/2013 15:00:00,170.34,173.59,169.54,170.34,656293888
5/24/2013 15:00:00,172.08,172.82,170.9,172.08,#N/A
5/27/2013 15:00:00,169.43,171.66,168.95,169.43,#N/A
5/28/2013 15:00:00,172.86,173.47,168.92,172.86,780306944
5/29/2013 15:00:00,173.93,175.07,171.81,173.93,769724928
5/30/2013 15:00:00,171.39,173.02,170.96,171.39,#N/A
5/31/2013 15:00:00,169.81,172.57,169.81,169.81,#N/A
6/3/2013 15:00:00,166.85,169.73,166.52,166.85,#N/A
6/4/2013 15:00:00,168.97,168.97,165.22,168.97,#N/A
6/5/2013 15:00:00,168.59,168.59,166.21,168.59,#N/A
6/7/2013 15:00:00,163.38,168.03,163.38,163.38,#N/A
6/10/2013 15:00:00,160.15,165.59,159.62,160.15,#N/A
6/11/2013 15:00:00,153.84,160.84,152.67,153.84,155119616
6/12/2013 15:00:00,158.91,158.91,150.58,158.91,#N/A
6/13/2013 15:00:00,155.45,157.26,154.07,155.45,#N/A
6/14/2013 15:00:00,160.2,160.7,156.47,160.2,#N/A
6/17/2013 15:00:00,160.82,161.74,159.79,160.82,1101299200
6/18/2013 15:00:00,162.74,164.05,161.54,162.74,#N/A
6/19/2013 15:00:00,161.46,164.18,161.41,161.46,#N/A
6/20/2013 15:00:00,156.07,159.45,155.51,156.07,#N/A
6/21/2013 15:00:00,151.58,153.62,150.02,151.58,#N/A
6/24/2013 15:00:00,148.49,153.14,148.49,148.49,2061058176
6/25/2013 15:00:00,148.73,150.8,146.43,148.73,#N/A
6/26/2013 15:00:00,155.58,156.98,150.69,155.58,#N/A
6/27/2013 15:00:00,159.37,161.33,157.78,159.37,#N/A
6/28/2013 15:00:00,164.24,164.24,160.99,164.24,#N/A
7/1/2013 15:00:00,161.94,163.56,160.81,161.94,1970010112
7/2/2013 15:00:00,160.35,163.32,160.08,160.35,1783991296
7/3/2013 15:00:00,155.24,159.88,155.13,155.24,1898246144
7/4/2013 15:00:00,155.03,157.62,155.03,155.03,1520395520
7/5/2013 15:00:00,156.2,157.72,155.09,156.2,1534686592
7/8/2013 15:00:00,150.3,155.38,150.3,150.3,2073926784
7/9/2013 15:00:00,149.03,152.37,149.03,149.03,#N/A
7/10/2013 15:00:00,152.3,152.88,149.48,152.3,#N/A
7/11/2013 15:00:00,156.04,156.98,152.93,156.04,#N/A
7/12/2013 15:00:00,156.98,158.37,155.34,156.98,#N/A
7/15/2013 15:00:00,156.91,157.19,154.93,156.91,1728225024
7/16/2013 15:00:00,157.27,158.43,156.44,157.27,#N/A
7/17/2013 15:00:00,158.33,158.53,157.13,158.33,#N/A
7/18/2013 15:00:00,159.53,159.62,157.77,159.53,#N/A
7/19/2013 15:00:00,159.7,160.46,158.92,159.7,1823699968
7/22/2013 15:00:00,158.23,160.34,158.15,158.23,1806355072
7/23/2013 15:00:00,161.17,161.17,158.83,161.17,#N/A
7/24/2013 15:00:00,159.09,161.71,157.65,159.09,2064826112
7/25/2013 15:00:00,157.67,159.43,157.18,157.67,1774177024
7/26/2013 15:00:00,156.54,158.43,156.27,156.54,1514312320
7/29/2013 15:00:00,153.88,156.59,153.46,153.88,1507169024
7/30/2013 15:00:00,154.82,156,154.52,154.82,#N/A
7/31/2013 15:00:00,154.2,155.79,152.82,154.2,2128246784
8/1/2013 15:00:00,155.57,155.61,154.18,155.57,#N/A
8/2/2013 15:00:00,155.84,156.77,155,155.84,137371136
8/12/2013 15:00:00,154.72,155.95,153.74,154.72,1542667776
8/13/2013 15:00:00,156.64,156.64,154.96,156.64,#N/A
8/14/2013 15:00:00,158.06,158.06,156.42,158.06,#N/A
8/15/2013 15:00:00,157.22,157.36,156.56,157.22,1827133568
8/16/2013 15:00:00,153.81,156.15,153.77,153.81,2076899200
8/19/2013 15:00:00,145.21,152.56,145.09,145.21,#N/A
8/20/2013 15:00:00,140.17,143.36,136.3,140.17,915042304
8/21/2013 15:00:00,142.42,143.54,139.7,142.42,#N/A
8/22/2013 15:00:00,141.39,141.77,138.96,141.39,796886528
8/23/2013 15:00:00,141.37,143.96,140.72,141.37,#N/A
8/26/2013 15:00:00,139.43,142.69,139.43,139.43,1945266304
8/27/2013 15:00:00,133.8,138.84,133.44,133.8,#N/A
8/28/2013 15:00:00,136.17,137.16,129.47,136.17,#N/A
8/29/2013 15:00:00,139.53,139.63,136.32,139.53,#N/A
8/30/2013 15:00:00,143.92,143.92,139.21,143.92,#N/A
9/2/2013 15:00:00,140.78,144.15,139.11,140.78,#N/A
9/3/2013 15:00:00,143.1,143.56,140.95,143.1,#N/A
9/4/2013 15:00:00,139.43,142.23,139.26,139.43,2068459648
9/5/2013 15:00:00,137.13,141.1,137.13,137.9,#N/A
9/6/2013 15:00:00,138.92,139.12,136.66,138.92,#N/A
9/9/2013 15:00:00,142.76,142.76,140.06,142.76,#N/A
9/10/2013 15:00:00,147.26,147.26,143.84,147.26,360447488
9/11/2013 15:00:00,146.6,149.07,144.5,146.6,#N/A
9/12/2013 15:00:00,146.38,147.33,145.24,146.38,#N/A
9/13/2013 15:00:00,146.8,147.13,144.95,146.8,#N/A
9/16/2013 15:00:00,152.14,152.14,147.88,152.14,#N/A
9/17/2013 15:00:00,151.81,152.7,150.35,151.81,#N/A
9/18/2013 15:00:00,150.4,151.74,149.78,150.4,#N/A
9/19/2013 15:00:00,157.49,159.93,153.98,157.49,1515623424
9/20/2013 15:00:00,154.83,157.43,154.83,154.83,633683968
9/23/2013 15:00:00,153.95,153.95,152.09,153.95,1946264448
9/24/2013 15:00:00,149.85,154.13,149.34,149.85,#N/A
9/25/2013 15:00:00,147.86,149.49,145.95,147.86,1954060416
9/26/2013 15:00:00,148.11,150.45,147.61,148.11,#N/A
9/27/2013 15:00:00,148.94,149.85,148.25,148.94,2050572672
9/30/2013 15:00:00,145.16,148.1,145.13,145.16,2142533760
10/1/2013 15:00:00,146.13,147.24,145.24,146.13,#N/A
10/2/2013 15:00:00,147.42,149.06,146.93,147.42,#N/A
10/3/2013 15:00:00,148.57,149.07,147.7,148.57,#N/A
10/4/2013 15:00:00,147.46,148.38,146.8,147.46,1667924096
10/7/2013 15:00:00,146.92,148.18,146.23,146.92,1987756288
10/8/2013 15:00:00,148.47,148.81,146.16,148.47,#N/A
10/9/2013 15:00:00,149.82,150.2,147.86,149.82,#N/A
10/10/2013 15:00:00,150.58,151.47,150.29,150.58,#N/A
10/11/2013 15:00:00,152.26,152.89,151.43,152.26,#N/A
10/16/2013 15:00:00,151.28,152.46,150.71,151.28,1880009472
10/17/2013 15:00:00,152.54,153.52,151.41,152.54,#N/A
10/18/2013 15:00:00,153.86,153.86,151.78,153.86,#N/A
10/21/2013 15:00:00,154.93,155.11,153.71,154.93,#N/A
10/22/2013 15:00:00,152.13,154.34,151.64,152.13,#N/A
10/23/2013 15:00:00,153.18,156.3,152.85,153.18,#N/A
10/24/2013 15:00:00,154.54,154.56,152.47,154.54,#N/A
10/25/2013 15:00:00,153.71,154.92,153.15,153.71,#N/A
10/28/2013 15:00:00,154.24,154.9,153.66,154.24,#N/A
10/29/2013 15:00:00,153.6,154.5,152.83,153.6,2102081408
10/30/2013 15:00:00,153.86,154.13,152.46,153.86,#N/A
10/31/2013 15:00:00,151.31,152.61,150.3,151.31,#N/A
11/1/2013 15:00:00,148.73,151.77,148.73,148.73,#N/A
11/4/2013 15:00:00,148.55,149.37,147.75,148.55,1574310272
11/6/2013 15:00:00,149.52,149.52,148.26,149.52,1749313920
11/7/2013 15:00:00,150.93,151.35,149.59,150.93,#N/A
11/8/2013 15:00:00,151.03,151.28,149.59,151.03,#N/A
11/11/2013 15:00:00,149.85,151.19,149.63,149.85,#N/A
11/12/2013 15:00:00,148.25,150.47,147.78,148.25,#N/A
11/13/2013 15:00:00,145.36,147.54,144.79,145.36,#N/A
11/14/2013 15:00:00,147.22,147.83,146.13,147.22,#N/A
11/15/2013 15:00:00,145.6,148.46,145.29,145.6,#N/A
11/18/2013 15:00:00,148.13,148.44,146.44,148.13,1978375808
11/19/2013 15:00:00,148.74,149.09,147.18,148.74,#N/A
11/20/2013 15:00:00,146.76,149.12,146.26,146.76,#N/A
11/21/2013 15:00:00,146.11,146.47,145.1,146.11,#N/A
11/22/2013 15:00:00,145.54,147.32,145.17,145.54,1602190592
11/25/2013 15:00:00,145.63,146.21,145.23,145.63,1673942144
11/26/2013 15:00:00,141.95,145.56,141.79,141.95,#N/A
11/27/2013 15:00:00,143.09,143.47,141.6,143.09,#N/A
11/28/2013 15:00:00,142.43,143.92,141.43,142.43,1780263040
11/29/2013 15:00:00,143.03,143.03,141.75,143.03,1643815552
12/2/2013 15:00:00,145.48,145.87,143.23,145.48,#N/A
12/3/2013 15:00:00,143.84,145.31,143.28,143.84,#N/A
12/4/2013 15:00:00,142.38,143.22,142.38,142.38,#N/A
12/5/2013 15:00:00,141.69,142.45,140.43,141.69,#N/A
12/6/2013 15:00:00,140.8,141.25,140.23,140.8,#N/A
12/9/2013 15:00:00,141.98,142.6,141.32,141.98,#N/A
12/10/2013 15:00:00,144.04,144.13,142.43,144.04,#N/A
12/11/2013 15:00:00,143.56,144.23,142.4,143.56,#N/A
12/12/2013 15:00:00,141.68,142.91,141.67,141.68,#N/A
12/13/2013 15:00:00,140.14,141.88,139.92,140.14,#N/A
12/16/2013 15:00:00,138.51,139.82,137.95,138.51,#N/A
12/17/2013 15:00:00,139.86,140.78,139.25,139.86,#N/A
12/18/2013 15:00:00,140.71,141.24,139.63,140.71,84996096
12/19/2013 15:00:00,142.03,142.86,141.19,142.03,#N/A
12/20/2013 15:00:00,140.97,142.13,140.27,140.97,#N/A
12/23/2013 15:00:00,140.51,141.27,139.18,140.51,#N/A
12/24/2013 15:00:00,141.42,141.58,140.19,141.42,1934902528
12/27/2013 15:00:00,141.84,142.55,141.64,141.84,#N/A
12/30/2013 15:00:00,143.71,143.71,142.43,143.71,#N/A
1/2/2014 15:00:00,145.61,145.71,144.16,145.61,2361032586
1/3/2014 15:00:00,143.3,144.64,143.01,143.3,1769715346
1/6/2014 15:00:00,141.82,143.68,141.04,141.82,1839802418
1/7/2014 15:00:00,140.31,142.06,140.31,140.31,2019833497
1/8/2014 15:00:00,141.14,141.31,139.62,141.14,1992309400
1/9/2014 15:00:00,140.8,141.57,140.63,140.8,2146022994
1/10/2014 15:00:00,142.31,142.99,140.32,142.31,2260616349
1/13/2014 15:00:00,146.24,146.24,143.44,146.24,4048111335
1/15/2014 15:00:00,147.87,148.36,146.31,147.87,4009526976
1/16/2014 15:00:00,147.13,148.49,147.08,147.13,2564820129
1/17/2014 15:00:00,146.76,147.26,146.11,146.76,2957772438
1/20/2014 15:00:00,147.72,147.9,146.46,147.72,2592556001
1/21/2014 15:00:00,148.2,148.47,147.8,148.2,3458207707
1/22/2014 15:00:00,149.12,149.12,147.62,149.12,2868728308
1/23/2014 15:00:00,149.37,149.96,148.91,149.37,2507693238
1/24/2014 15:00:00,147.45,148.73,147.45,147.45,2070700445
1/27/2014 15:00:00,143.48,145.04,142.37,143.48,2026013671
1/28/2014 15:00:00,144.13,144.63,142.61,144.13,2368919250
1/29/2014 15:00:00,146.68,147.15,144.64,146.68,2296528576
1/30/2014 15:00:00,146.86,146.86,144.46,146.86,2514502423
2/3/2014 15:00:00,145.53,146.28,145.27,145.53,2880615959
2/4/2014 15:00:00,144.12,144.72,143.27,144.12,2018418303
2/5/2014 15:00:00,145.2,145.77,144.66,145.2,2466370006
2/6/2014 15:00:00,146.54,146.54,145.37,146.54,2780891299
2/7/2014 15:00:00,147.78,148.09,146.98,147.78,3149961088
2/10/2014 15:00:00,147.31,149.05,147.31,147.31,3320189973
2/11/2014 15:00:00,147.73,147.89,147.11,147.73,2761907833
2/12/2014 15:00:00,148.69,148.77,148.05,148.69,3113957075
2/13/2014 15:00:00,148.42,148.91,148.28,148.42,2498688743
2/14/2014 15:00:00,148.88,149.1,148.45,148.88,2501913631
2/17/2014 15:00:00,150.46,150.66,149.36,150.46,3578844667
2/18/2014 15:00:00,150.44,150.93,150.08,150.44,2974321327
2/19/2014 15:00:00,151.82,151.82,150.55,151.82,2953954332
2/20/2014 15:00:00,151.59,151.6,150.73,151.59,3743823715
2/21/2014 15:00:00,152.92,153.09,152.07,152.92,2968052816
2/24/2014 15:00:00,152.01,153.32,151.92,152.01,2285720233
2/25/2014 15:00:00,150.61,152.75,150.29,150.61,2617687364
2/26/2014 15:00:00,148.99,150.47,148.83,148.99,3026454330
2/27/2014 15:00:00,150.45,150.87,148.99,150.45,2873574748
2/28/2014 15:00:00,152.88,152.88,150.91,152.88,2806817915
3/3/2014 15:00:00,151.41,151.72,150.94,151.41,2112223581
3/4/2014 15:00:00,151.8,151.85,150.78,151.8,2541332140
3/5/2014 15:00:00,153.71,153.76,152.44,153.71,3657044362
3/6/2014 15:00:00,154.64,154.64,153.69,154.64,3744301785
3/7/2014 15:00:00,154.97,155.57,154.72,154.97,3855877688
3/10/2014 15:00:00,154.99,155.37,153.77,154.99,3093432257
3/11/2014 15:00:00,155.81,155.81,154.79,155.81,4126459730
3/12/2014 15:00:00,155.37,155.79,154.42,155.37,4406098335
3/13/2014 15:00:00,156.67,156.82,155.52,156.67,4041834064
3/14/2014 15:00:00,160.47,160.47,154.74,160.47,3960937730
3/18/2014 15:00:00,158.55,161.93,158.43,158.55,3952203797
3/19/2014 15:00:00,159.43,159.98,158.96,159.43,3681037876
3/20/2014 15:00:00,155.34,158.97,155.11,155.34,3455773330
3/21/2014 15:00:00,155.88,156.75,154.17,155.88,3019946812
3/24/2014 15:00:00,156.36,156.7,155.41,156.36,2357794650
3/25/2014 15:00:00,155.48,156.02,155.21,155.48,3321155674
3/26/2014 15:00:00,156.33,156.88,155.5,156.33,3505134114
3/27/2014 15:00:00,155.98,157.07,155.8,155.98,4596028761
3/28/2014 15:00:00,157.35,157.39,156.29,157.35,3060457917
4/1/2014 15:00:00,160.56,160.56,158.07,160.56,4196086656
4/2/2014 15:00:00,160.06,161.39,159.63,160.06,4680265973
4/3/2014 15:00:00,160.68,160.96,160.28,160.68,3036209891
4/4/2014 15:00:00,159.82,161,159.28,159.82,3806003486
4/7/2014 15:00:00,162.33,162.55,159.67,162.33,3381877648
4/8/2014 15:00:00,162.09,162.72,161.52,162.09,6333691115
4/10/2014 15:00:00,157.09,159.77,155.99,157.09,5517606893
4/11/2014 15:00:00,159.01,159.01,155.53,159.01,3563081249
4/14/2014 15:00:00,160.68,161.04,158.93,160.68,3459988912
4/15/2014 15:00:00,161.04,161.71,160.73,161.04,3046404359
4/16/2014 15:00:00,160.65,161.83,160.65,160.65,2757322764
4/17/2014 15:00:00,161.59,161.8,161.16,161.59,2267487777
4/21/2014 15:00:00,161.44,162.3,161.28,161.44,3270460356
4/22/2014 15:00:00,161.62,161.7,160.1,161.62,2441741051
4/23/2014 15:00:00,161.49,162.21,161.13,161.49,2652206590
4/24/2014 15:00:00,161.29,162.24,160.82,161.29,2727101802
4/25/2014 15:00:00,161.58,162.2,161.41,161.58,2799012754
4/28/2014 15:00:00,158.87,161.56,158.81,158.87,2862652751
4/29/2014 15:00:00,158.31,158.56,157.75,158.31,2835676513
4/30/2014 15:00:00,158.83,159.19,158.5,158.83,2554365635
5/2/2014 15:00:00,158.5,159.15,158.45,158.5,2833230972
5/5/2014 15:00:00,158.85,159.4,158.58,158.85,2510257106
5/6/2014 15:00:00,158.68,159.4,158.42,158.68,1965113269
5/7/2014 15:00:00,159.51,160.05,158.57,159.51,2910983919
5/8/2014 15:00:00,159.79,160.39,159.13,159.79,2740258777
5/9/2014 15:00:00,160.99,160.99,159.82,160.99,4503035746
5/12/2014 15:00:00,161.91,162.48,161.33,161.91,3189384437
5/13/2014 15:00:00,162.01,163.01,161.45,162.01,2490236212
5/14/2014 15:00:00,164.14,164.14,162.58,164.14,3785497460
5/16/2014 15:00:00,165.33,165.33,163.7,165.33,3295666727
5/19/2014 15:00:00,164.37,167.33,163.01,164.37,3809712158
5/20/2014 15:00:00,160.57,164.23,159.43,160.57,4080238033
5/21/2014 15:00:00,161.36,161.47,159.64,161.36,3507266201
5/22/2014 15:00:00,163.1,163.3,161.81,163.1,4104417684
5/23/2014 15:00:00,163.19,163.58,162.78,163.19,2391138146
5/26/2014 15:00:00,162.98,163.61,162.93,162.98,3309914842
5/28/2014 15:00:00,163.78,163.81,162.83,163.78,3385107569
5/30/2014 15:00:00,161.08,164.22,161.08,161.08,6261869305
6/2/2014 15:00:00,161.3,161.3,159.89,161.3,2440351330
6/3/2014 15:00:00,162.07,162.07,160.72,162.07,3776050381
6/4/2014 15:00:00,162,162.52,161.59,162,2913817859
6/5/2014 15:00:00,162.41,162.41,161.63,162.41,2414206448
6/6/2014 15:00:00,162.84,163.5,162.32,162.84,3501133385
6/9/2014 15:00:00,160.86,163.24,160.51,160.86,3556961982
6/10/2014 15:00:00,162.72,162.72,161.13,162.72,2270073599
6/11/2014 15:00:00,163.68,163.68,162.69,163.68,2642195983
6/12/2014 15:00:00,162.38,163.4,161.98,162.38,4292839019
6/13/2014 15:00:00,162.11,162.31,161.82,162.11,4921411751
6/16/2014 15:00:00,160.35,162.22,160.35,160.35,2264552433
6/17/2014 15:00:00,161.19,161.19,160.21,161.19,2123124298
6/18/2014 15:00:00,160.44,161.18,160.31,160.44,3891867745
6/19/2014 15:00:00,159.51,160.94,159.32,159.51,2437505464
6/20/2014 15:00:00,159.11,159.97,159.04,159.11,2378466037
6/23/2014 15:00:00,159.05,159.74,158.84,159.05,3136083866
6/24/2014 15:00:00,159.6,160.02,159.15,159.6,2664184378
6/25/2014 15:00:00,158.91,159.97,158.76,158.91,2964519258
6/26/2014 15:00:00,159.92,159.92,158.91,159.92,3122391806
6/27/2014 15:00:00,159.05,159.94,158.59,159.05,2797671386
6/30/2014 15:00:00,159.75,160.16,159.09,159.75,3190543085
7/1/2014 15:00:00,159.88,160.08,159.25,159.88,2601194534
7/2/2014 15:00:00,161.02,161.02,159.87,161.02,2204985528
7/3/2014 15:00:00,160.76,161.08,160.46,160.76,2934142344
7/4/2014 15:00:00,161.2,161.53,160.52,161.2,4750503180
7/7/2014 15:00:00,164.37,164.37,161.49,164.37,5188824833
7/8/2014 15:00:00,165.04,165.86,164.79,165.04,5651919597
7/10/2014 15:00:00,167.23,169.08,166.27,167.23,6602339507
7/11/2014 15:00:00,164.7,166.58,163.66,164.7,4889200505
7/14/2014 15:00:00,164.5,165.42,163.63,164.5,3974477193
7/15/2014 15:00:00,166.27,166.27,164.94,166.27,3146970343
7/16/2014 15:00:00,167.81,168.51,166.29,167.81,4778852558
7/17/2014 15:00:00,165.97,168.66,164.99,165.97,3873944841
7/18/2014 15:00:00,166.68,167.33,165,166.68,2992594245
7/21/2014 15:00:00,168.54,168.68,167.43,168.54,5090962894
7/22/2014 15:00:00,167.18,169.64,164.09,167.18,5428544840
7/23/2014 15:00:00,167.48,169.19,167.33,167.48,5777044439
7/24/2014 15:00:00,167.71,168.42,167.04,167.71,2893308879
7/25/2014 15:00:00,167.34,168.28,166.29,167.34,3993632099
8/4/2014 15:00:00,168.89,168.89,166.05,168.89,4141752586
8/5/2014 15:00:00,168.35,169.14,167.69,168.35,3566595653
8/6/2014 15:00:00,166.52,167.82,166.16,166.52,2577665254
8/7/2014 15:00:00,167.04,167.09,166.09,167.04,3016013218
8/8/2014 15:00:00,166.53,167.38,166.41,166.53,2603037891
8/11/2014 15:00:00,168.53,168.53,167.73,168.53,2893189694
8/12/2014 15:00:00,169.28,169.6,168.94,169.28,3408283953
8/13/2014 15:00:00,170.8,170.8,169.47,170.8,3430579516
8/14/2014 15:00:00,170.24,171.08,169.28,170.24,4128456114
8/15/2014 15:00:00,169.88,170.47,169.84,169.88,4399839332
8/18/2014 15:00:00,170.09,170.48,169.79,170.09,2990613688
8/19/2014 15:00:00,170.17,170.84,169.98,170.17,5045621914
8/20/2014 15:00:00,170.99,170.99,170.12,170.99,5005562678
8/21/2014 15:00:00,171.29,171.29,169.56,171.29,2999724307
8/22/2014 15:00:00,170.87,171.86,170.54,170.87,3456649234
8/25/2014 15:00:00,170.24,170.9,169.99,170.24,3969182674
8/26/2014 15:00:00,169.13,170.67,169.12,169.13,3298027031
8/27/2014 15:00:00,169.67,169.94,169.13,169.67,3637226395
8/28/2014 15:00:00,170.42,170.83,169.82,170.42,3759227644
8/29/2014 15:00:00,168.98,170.65,168.98,168.98,4385163283
9/1/2014 15:00:00,170.19,170.2,169.31,170.19,2544021631
9/2/2014 15:00:00,170.97,171.05,170.18,170.97,3891524010
9/3/2014 15:00:00,171.96,171.96,171.1,171.96,3358853865
9/4/2014 15:00:00,171.04,172.21,170.69,171.04,4087551946
9/5/2014 15:00:00,171.27,171.74,170.54,171.27,3003994174
9/8/2014 15:00:00,172.13,172.71,171.83,172.13,3177832891
9/9/2014 15:00:00,169.89,172.4,169.89,169.89,3599838519
9/10/2014 15:00:00,167.61,169.47,167.28,167.61,3818677944
9/11/2014 15:00:00,166.76,168.63,166.76,166.76,4996414749
9/12/2014 15:00:00,167.73,168.31,166.87,167.73,2977412504
9/15/2014 15:00:00,168.04,168.16,166.86,168.04,2795470087
9/16/2014 15:00:00,167.75,168.58,167.65,167.75,2433709029
9/17/2014 15:00:00,169.7,170.03,168.74,169.7,4223888602
9/18/2014 15:00:00,169.95,170.31,169.31,169.95,4128208834
9/19/2014 15:00:00,170.5,171.31,169.74,170.5,3700707239
9/22/2014 15:00:00,169.94,170.45,169.53,169.94,2743369053
9/23/2014 15:00:00,168.5,169.32,168.44,168.5,2842503186
9/24/2014 15:00:00,168.1,169.34,168.1,168.1,3848452655
9/25/2014 15:00:00,168.79,169.47,168.28,168.79,3510536616
9/26/2014 15:00:00,167.02,167.11,165.78,167.02,3167710314
9/29/2014 15:00:00,167.04,167.04,165.07,167.04,3306356750
9/30/2014 15:00:00,166.76,167.12,165.68,166.76,3789461778
10/1/2014 15:00:00,166.07,167.06,165.82,166.07,3565983987
10/2/2014 15:00:00,161.5,165.01,161.2,161.5,3532335249
10/3/2014 15:00:00,160.34,162.31,159.76,160.34,3398725728
10/6/2014 15:00:00,161.56,161.81,160.17,161.56,2771253591
10/7/2014 15:00:00,162.92,163.36,161.53,162.92,3611133405
10/8/2014 15:00:00,160.48,161.8,160.48,160.48,3119859505
10/9/2014 15:00:00,161.33,162.33,161.33,161.33,3864217234
10/10/2014 15:00:00,159.88,160.22,159.15,159.88,3081492403
10/13/2014 15:00:00,158.07,159.39,158.07,158.07,2349914937
10/14/2014 15:00:00,158.59,159.1,157.67,158.59,2449466121
10/15/2014 15:00:00,159.22,159.67,159.1,159.22,2613682336
10/16/2014 15:00:00,159.08,159.93,157.92,159.08,3007211766
10/17/2014 15:00:00,161.61,161.91,159.11,161.61,4246050491
10/20/2014 15:00:00,161.78,163.85,161.78,161.78,3996245423
10/21/2014 15:00:00,161.65,162.7,161.33,161.65,2752953277
10/22/2014 15:00:00,163.11,163.46,162.44,163.11,3365978483
10/23/2014 15:00:00,163.77,164,162.85,163.77,3305052214
10/24/2014 15:00:00,162.71,163.68,162.27,162.71,3094615546
10/27/2014 15:00:00,161.2,163.41,161.13,161.2,2729176927
10/28/2014 15:00:00,160.01,161.29,159.8,160.01,2942845842
10/29/2014 15:00:00,162.94,162.94,160.62,162.94,3385680494
10/30/2014 15:00:00,162.65,163.19,161.88,162.65,3173720483
10/31/2014 15:00:00,163.41,163.54,162.35,163.41,3369864974
11/3/2014 15:00:00,163.22,163.85,162.35,163.22,4008058237
11/4/2014 15:00:00,162.08,163.15,162.08,162.08,3270824213
11/5/2014 15:00:00,161.88,162.67,161.39,161.88,2595975195
11/6/2014 15:00:00,161.19,162.12,161.1,161.19,3154501625
11/7/2014 15:00:00,159.57,161.32,159.37,159.57,3426824761
11/10/2014 15:00:00,158.82,160.46,158.82,158.82,3399260812
11/11/2014 15:00:00,161.08,161.55,159.01,161.08,3432018765
11/12/2014 15:00:00,161.58,162.29,161.28,161.58,3513396378
11/13/2014 15:00:00,161.73,161.82,160.96,161.73,2525285566
11/14/2014 15:00:00,161.66,162.34,161.09,161.66,4183690945
11/17/2014 15:00:00,161.66,162.74,160.99,162.25,3389729191
11/18/2014 15:00:00,163.81,163.81,162.57,163.81,4067354198
11/19/2014 15:00:00,164.63,164.93,164.08,164.63,4367590425
11/20/2014 15:00:00,163.46,164.61,162.68,163.46,3465530051
11/21/2014 15:00:00,164.64,165.01,163.26,164.64,3853801052
11/24/2014 15:00:00,166.13,166.4,165.26,166.13,3334108400
11/25/2014 15:00:00,165.14,166.16,165.14,165.14,4489867148
11/26/2014 15:00:00,165.4,165.58,164.45,165.4,3592201619
11/27/2014 15:00:00,166.13,166.17,165.43,166.13,3768900975
11/28/2014 15:00:00,166.11,166.11,165.46,166.11,5692561519
12/1/2014 15:00:00,166.81,166.81,165.6,166.81,4216132941
12/2/2014 15:00:00,167.07,167.81,166.63,167.07,4774465114
12/3/2014 15:00:00,166.37,167.5,166.14,166.37,4228752307
12/4/2014 15:00:00,167.23,168.08,166.37,167.23,5870336512
12/5/2014 15:00:00,167.31,167.9,167.31,167.31,4230306247
12/8/2014 15:00:00,165.74,168.04,165.16,165.74,4758775175
12/9/2014 15:00:00,165.51,165.82,164.96,165.51,4134995885
12/10/2014 15:00:00,166.47,166.58,165.55,166.47,4998677926
12/11/2014 15:00:00,166.18,166.71,165.61,166.18,4155746660
12/12/2014 15:00:00,166.3,166.92,166.16,166.3,4623700565
12/15/2014 15:00:00,164.54,165.44,164.39,164.54,4434113700
12/16/2014 15:00:00,162,163.23,161.26,162,4835340432
12/17/2014 15:00:00,161.89,163.19,161.89,161.89,4351444258
12/18/2014 15:00:00,164.69,164.69,163.29,164.69,4705978212
12/19/2014 15:00:00,165.63,166.39,165.14,165.63,5755128064
12/22/2014 15:00:00,164.86,166.41,164.86,164.86,4744249588
12/23/2014 15:00:00,165.51,165.94,165.25,165.51,4362802386
12/24/2014 15:00:00,166.33,166.69,165.41,166.33,4531797871
12/29/2014 15:00:00,166.98,167.03,166.45,166.98,3337743414
12/30/2014 15:00:00,168.64,168.64,166.78,168.64,6914540000
1/2/2015 15:00:00,169.23,169.42,168.78,169.23,3528763823
1/5/2015 15:00:00,168.09,168.88,167.72,168.09,3494167782
1/6/2015 15:00:00,166.29,167.15,166.29,166.29,2912895605
1/7/2015 15:00:00,167.43,167.54,166.47,167.43,4937363676
1/8/2015 15:00:00,167.81,168.32,167.6,167.81,4530461170
1/9/2015 15:00:00,167.89,168.76,167.79,167.89,4542123539
1/12/2015 15:00:00,167.11,168.09,167.11,167.11,3491825969
1/13/2015 15:00:00,168.27,168.27,167.44,168.27,6567973189
1/14/2015 15:00:00,166.03,168.57,166.03,166.03,4064179006
